Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other ,Rank
AbiMar Foods,Y,TX,North America,320,1992,n/a,NUTRESA-CO,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Food & Commissary,Prison Food,n/a,n/a,8,190.00,2018,http://www.abimarfoods.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),http://developabilene.com/news/single/abimar-foods,729
United Ag & Turf (formerly Coufal-Prater Equipment),Y,TX,North America,320,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,150.00,2018,https://www.unitedagandturf.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,780
Garrett Metal Detectors,Y,TX,North America,310,1964,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,n/a,n/a ,41.00,2018,http://www.garrett.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1076
Clampitt Paper,Y,TX,North America,300,1941,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,180.00,2018,http://www.clampitt.com/,TDCJ Spending,n/a,See corrections source,PrivCo (www.privco.com),n/a,741
Montgomery Coscia Grelich,Y,TX,North America,292,2003,n/a,n/a,Tier 4 - Small Privately-Owned,Financial Services,Other,n/a,n/a,n/a ,60.50,2018,http://www.mcggroup.com,NYS DOCCS Securus Contract,n/a,n/a,PrivCo (www.privco.com),n/a,969
WatchGuard Video,Y,TX,North America,280,2002,Robert Vanman,n/a,Tier 2 - Investment Firm-Owned,Equipment,Security Technology,n/a,n/a,13,94.10,2017,https://watchguardvideo.com/,See website,n/a,n/a,PrivCo (www.privco.com),https://watchguardvideo.com/news/july-1-2008,867
Vista Equity Partners,Y,TX,North America,250,2000,Robert F. Smith,n/a,Tier 2 - Investment Firm-Owned,Investor,Other,n/a,n/a,10,45 000.00,2018,https://www.vistaequitypartners.com/,See Granicus,n/a,n/a,https://2018.vistaequitypartners.com/,n/a,52
Shoppa's Farm Supply,Y,TX,North America,250,1983,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,54.00,2018,http://www.sfstractor.com/,http://www.tdcj.texas.gov/divisions/finance/finance_contracts_contracts_current.html,n/a,n/a,PrivCo (www.privco.com),n/a,1006
Atkinson Candy,Y,TX,North America,250,2010,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Commissary,n/a,n/a,n/a ,43.00,2018,https://atkinsoncandy.com/,http://www.tjjd.texas.gov/procurement/home/index?path=/Austin%20Office%20Puchase%20Orders,n/a,n/a,PrivCo (www.privco.com),n/a,1064
Benco Construction Services,Y,TX,North America,250,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,29.00,2018,https://www.benco-rfg.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1167
Argyle Security (formerly ISI Security),Y,TX,North America,243,1990,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,38.70,2017,http://www.isisecurity.com/,http://www.isisecurity.com/markets/detention/,n/a,n/a,http://correctionalnews.com/wp-content/uploads/2017/11/DEC_Report_17.pdf,n/a,1096
Kyrish Truck Center (dba Longhorn International Trucks),Y,TX,North America,230,1976,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,200.00,2018,https://www.kyrishtruckcenters.com/,TDCJ Spending,n/a,See corrections source,PrivCo (www.privco.com),n/a,719
Hill Country Electric Supply,Y,TX,North America,230,1998,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,165.00,2018,http://hces.net/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,757
Global Shop Solutions,Y,TX,North America,225,1976,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,Y,n/a ,49.00,2018,https://www.globalshopsolutions.com,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,PrivCo (www.privco.com),n/a,1028
Reece Supply,Y,TX,North America,190,1936,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,80.00,2018,http://www.reecesupply.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310004139-T.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,901
Southern Folger Detention Equipment,Y,TX,North America,180,1897,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,41.00,2018,http://www.southernfolger.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1083
Weisinger,Y,TX,North America,180,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,26.00,2018,http://www.weisingerInc.com/,See Good Source Solutions,n/a,n/a,PrivCo (www.privco.com),n/a,1208
Hobbs Bonded Fibers,Y,TX,North America,170,1953,Larry Hobbs,n/a,Tier 2 - Investment Firm-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,7,53.00,2017,http://www.hobbsbondedfibers.com/,TDCJ Spending,n/a,See corrections source,PrivCo (www.privco.com),http://www.wacotrib.com/news/business/hobbs-bonded-fibers-bought-by-new-york-company/article_48ee49d6-2238-5c7f-b508-ea4a848ddee0.html,1012
LNV ,Y,TX,North America,170,2000,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,Y,n/a,n/a ,42.00,2018,https://www.lnvinc.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1073
Klotz Associates,N,TX,North America,165,1985,n/a,RPS-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,10,26.20,2015,http://www.klotz.com/,TDCJ Spending,n/a,n/a,https://fusiondiginet.com/2015/02/17/rps-group-acquires-klotz-associates-for-up-to-24-1m/,n/a,1201
Sharps Compliance Inc,Y,TX,North America,164,1994,n/a,n/a,Tier 4 - Small Privately-Owned,Healthcare,Medical Equipment,n/a,n/a,n/a ,44.30,2019,http://www.sharpsinc.com/recycle-sud/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1051
Washington County Tractor,Y,TX,North America,160,1939,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,68.00,2018,https://www.wctractor.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,943
TimeClock Plus,Y,TX,North America,160,1988,n/a,n/a,Tier 4 - Small Privately-Owned,Personnel,Staff Management Systems,n/a,n/a,n/a ,39.00,2018,https://www.timeclockplus.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1095
Native Energy & Technology,Y,TX,North America,160,1998,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Utility/Energy,Y,n/a,n/a ,16.50,2018,http://native-energy.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1333
Mark's Plumbing Parts,Y,TX,North America,150,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,74.00,2018,http://www.markspp.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo (www.privco.com),n/a,915
REC Industries,Y,TX,North America,140,1980,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,29.00,2018,http://recind.com/,http://recind.com/about-us/,n/a,n/a,PrivCo (www.privco.com),n/a,1171
Firetron,Y,TX,North America,140,1990,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,22.00,2018,http://firetron.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1259
White Construction Company,Y,TX,North America,136,1971,Guy H. White,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Construction & Maintenance,Construction,n/a,n/a,n/a ,271.00,2018,https://www.whiteconst.com/,https://www.whiteconst.com/projects/corrections-construction/,n/a,n/a,PrivCo (www.privco.com),n/a,668
Retractable Technologies,Y,TX,North America,135,1994,Thomas Shaw,RVP,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Healthcare,Medical Equipment,n/a,n/a,6,41.80,2019,http://www.retractable.com/,NYS DOCCS Spending,n/a,n/a,FactSet,n/a,1074
Sanitation Solutions,Y,TX,North America,130,2004,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,23.00,2018,https://www.sanisolu.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1246
Cram Roofing,Y,TX,North America,130,1986,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,22.00,2018,http://www.cramroofing.com/,https://ehawksolutions.com/corrections/,n/a,n/a,PrivCo (www.privco.com),n/a,1256
Safety Vision,Y,TX,North America,110,1991,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,Y,n/a ,130.00,2018,http://www.safetyvision.com/,http://www.safetyvision.com/law-enforcement,n/a,https://www.nationalcia.org/corporate-members,PrivCo (www.privco.com),n/a,804
GT Distributors,Y,TX,North America,110,1972,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,54.00,2018,https://www.gtdist.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310003682-T.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1004
Salient Systems Corporation,Y,TX,North America,110,1995,Robtert Wilbur,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,32.00,2018,https://www.salientsys.com/,https://www.salientsys.com/industries/correctional-facilities/,n/a,n/a,PrivCo (www.privco.com),n/a,1141
Magpul,Y,TX,North America,110,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,28.00,2018,https://www.magpul.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1181
Pika International,Y,TX,North America,110,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,27.00,2018,http://www.truetac.com/,See Marquis Software Solutions,n/a,n/a,PrivCo (www.privco.com),n/a,1196
GTS Technology Solutions (formerly Austin Ribbon & Computer Suppliers),Y,TX,North America,100,1984,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,n/a,n/a ,124.60,2018,https://www.gts-ts.com/,http://www.tjjd.texas.gov/procurement/home/index?path=/Austin%20Office%20Puchase%20Orders,n/a,n/a,PrivCo (www.privco.com),n/a,810
NCIC Inmate Communications,Y,TX,North America,100,1995,n/a,n/a,Tier 4 - Small Privately-Owned,Telecom,Prison Communications,n/a,n/a,n/a ,32.00,2018,https://www.ncic.com/,http://www.al.com/news/birmingham/index.ssf/2018/03/etowah_sheriff_pocketed_over_7.html,n/a,n/a,PrivCo (www.privco.com),n/a,1138
River City Produce Company,Y,TX,North America,100,1981,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,29.00,2018,http://www.rivercityproduce.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1172
CTEL-Consolidated Telecom,Y,TX,North America,100,1995,n/a,n/a,Tier 4 - Small Privately-Owned,Telecom,Telecom Surveillance & Security,n/a,n/a,n/a ,3.80,2018,http://www.ctel.us/,See website,n/a,n/a,https://www.prisonpolicy.org/phones/financials/2018/Consolidated_Telecom_Inc_2018.pdf,https://bi.gale.com/essentials/search#q=Consolidated%20Telcom&displayGroup=company|Y,1497
A-C Nutrition,Y,TX,North America,95,1961,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,44.00,2018,http://acnutrition.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),https://files.usaspending.gov/agency_submissions/Raw%20Quarterly%20DATA%20Act%20Files/2018/Q2/012%20-%20Department%20of%20Agriculture%20(USDA)/File_C_award_financial_USDA_2018Q2.txt,1053
Friedrich Air Conditioning,Y,TX,North America,90,1883,Chuck Campbell,n/a,Tier 2 - Investment Firm-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,7,350.00,2017,https://www.friedrich.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),https://www.corinthiancap.com/pdf/CC-press_Friedrich.pdf,624
William George Company,Y,TX,North America,80,1932,Randy George,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,74.00,2018,http://www.williamgeorgeinc.com/,FBOP Spending,n/a,n/a,PrivCo (www.privco.com),n/a,918
Asel Art Supply,Y,TX,North America,80,1951,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,42.00,2018,http://www.aselart.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1070
Pipe Movers Inc (dba PMI Steel Pipe),Y,TX,North America,80,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,19.00,2018,http://www.pipemovers.com/,TDCJ Spending,n/a,See corrections source,PrivCo (www.privco.com),n/a,1303
Lubbock Truck Sales,Y,TX,North America,80,1990,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,15.50,2018,http://www.lubbocktrucksales.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1344
Allied Consultants,Y,TX,North America,80,1991,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,n/a,n/a ,14.40,2018,http://www.alliedconsultants.com/aboutus.aspx,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1362
Neubus,Y,TX,North America,80,2000,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,n/a,n/a ,14.40,2018,http://www.neubus.com/,http://www.tjjd.texas.gov/procurement/home/index?path=/Austin%20Office%20Puchase%20Orders,n/a,n/a,PrivCo (www.privco.com),n/a,1365
Lantana Communications,Y,TX,North America,75,1990,n/a,n/a,Tier 4 - Small Privately-Owned,Telecom,Prison Communications,n/a,n/a,n/a ,20.00,2018,http://lantanacom.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310003702-T.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1287
Integrated Medical Solutions,Y,TX,North America,70,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Healthcare,Medical Healthcare,n/a,n/a,n/a ,44.00,2018,https://www.imsi-USA.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1058
Lehmans Pipe & Steel,Y,TX,North America,60,1966,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,140.00,2018,http://www.lehmanspipeandsteel.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,789
Kurz & Co,Y,TX,North America,60,1970,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,52.00,2018,http://www.kurzco.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1016
Metro Golf Cars,Y,TX,North America,60,1974,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,32.00,2018,http://www.metrogolfcars.com/,See MobileXUSA,n/a,n/a,PrivCo (www.privco.com),n/a,1137
Solarcraft,Y,TX,North America,60,1994,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Utility/Energy,n/a,n/a,n/a ,13.40,2018,http://solarcraft.net/,http://ajaproductserviceresource.com/,n/a,n/a,PrivCo (www.privco.com),https://www.linkedin.com/company/solarcraft-inc-/,1385
Denim Group,Y,TX,North America,60,2001,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,n/a,n/a ,12.00,2018,http://www.denimgroup.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1398
Marquis Software Solutions,Y,TX,North America,50,1986,Susan Faulkner,n/a,Tier 2 - Investment Firm-Owned,Data & Information Systems,Corrections Data Systems,n/a,n/a,13,12.40,2017,http://www.marquisware.com/,http://www.ijis.org/?page=Member_List,n/a,n/a,PrivCo (www.privco.com),n/a,1392
ICS Jail Supplies,Y,TX,North America,45,1988,Michelle Markum,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Commissary,n/a,n/a,n/a ,25.00,2018,http://icswaco.com/toiletries.aspx,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1219
KBS Electrical Distributors,Y,TX,North America,45,1982,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,18.00,2018,http://www.kbselectric.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1317
Brinkley Sargent Wiginton Architects,Y,TX,North America,45,2015,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,10.30,2018,http://www.bsw-architects.com/,http://www.bsw-architects.com/portfolio_category/jails/,n/a,n/a,PrivCo (www.privco.com),n/a,1422
Cooper Consulting Company,Y,TX,North America,40,1994,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,n/a ,4.80,2018,http://cooperconsulting.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1487
M2 Technology,Y,TX,North America,35,2000,n/a,n/a,Tier 4 - Small Privately-Owned,Telecom,Prison Communications,n/a,n/a,n/a ,140.00,2018,http://www.m2ti.com/,http://www.m2ti.com/vizvox,n/a,n/a,PrivCo (www.privco.com),n/a,790
Alamo Transformer Supply,Y,TX,North America,35,1963,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,7.70,2018,http://alamotransformer.com/about-us/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1456
Summus Industries,Y,TX,North America,28,1997,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,96.90,2018,http://summusindustries.com/about-summus-industries-0,http://www.dps.texas.gov/contractreprt/,n/a,n/a,PrivCo (www.privco.com),n/a,861
Interstate All Battery Center,Y,TX,North America,15,1952,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,4.00,2018,https://www.interstatebatteries.com/,https://aja.multiview.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1494
Management & Training Corp (MTC),Y,UT,North America,8 650,1981,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Operations & Management,Private Prison Operator,Y,Y,n/a ,820.00,2018,https://www.mtctrains.com/,See website,https://www.motherjones.com/politics/2017/02/trumps-immigration-detention-center-expansion/,Adult private facility operator,PrivCo (www.privco.com),n/a,508
Vista Outdoor,Y,UT,North America,6 000,2015,Christopher T. Metz,VSTO,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Security Equipment,Y,n/a,15,2 058.50,2019,https://vistaoutdoor.com/,See website,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,FactSet,n/a,374
Franklin Covey,Y,UT,North America,850,1983,Robert A. Whitman,FC,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Personnel,Staff Training,n/a,n/a,10,225.40,2019,https://www.franklincovey.com/,https://www.franklincovey.com/Solutions/government.html,n/a,n/a,FactSet,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,701
Spillman Technologies,Y,UT,North America,360,1983,n/a,MSI,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Data & Information Systems,Corrections Data Systems,n/a,n/a,9,180.00,2015,https://www.spillman.com/,https://www.spillman.com/products/flex/modules/flex-jail/,n/a,n/a,PrivCo (www.privco.com),http://www.snl.com/interactive/newlookandfeel/4280272/MSI-2016Annual%20Report.pdf,744
